ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR(Click-Through Rate) (%),CPC (Cost per Click),Conversion Rate (%),Cost per Conversion,ROI (%),CTR,CTR,CPC,CPC (Cost per Click),CPA,CPA,ConversionRate,Conversion Rate ,Revenue,Revenue,ROI,ROI
951856,25/08/2017,25/08/2017,936,123736,30-34,F,20,23,21,4626,2,2.099999905,2,0,,,,,,0.000432339,,1.049999953,,1.049999953,,1,,0,,-1,
951941,25/08/2017,25/08/2017,936,123750,30-34,F,28,33,34,2764,1,1.559999943,1,1,,,,,,0.000361795,,1.559999943,,1.559999943,,1,,50,,31.05128322,
952001,25/08/2017,25/08/2017,936,123760,45-49,F,10,12,13,5447,2,2.960000038,1,0,,,,,,0.000367175,,1.480000019,,2.960000038,,0.5,,0,,-1,
952031,25/08/2017,25/08/2017,936,123765,40-44,F,16,17,17,28169,8,12.36999989,1,1,,,,,,0.000284,,1.546249986,,12.36999989,,0.125,,50,,3.042037223,
952080,29/08/2017,29/08/2017,936,123774,40-44,F,27,30,30,415,0,0,1,0,,,,,,0,,0,,0,,1,,0,,0,
952100,29/08/2017,29/08/2017,936,123777,35-39,F,29,31,30,810,0,0,1,1,,,,,,0,,0,,0,,1,,50,,50,
1121091,28/08/2017,28/08/2017,1178,144531,30-34,M,10,11,15,1194718,141,254.049996,28,14,,,,,,0.000118019,,1.801773021,,9.073214143,,0.19858156,,700,,1.755363161,
1121092,28/08/2017,28/08/2017,1178,144531,30-34,M,10,12,11,637648,67,122.4,13,5,,,,,,0.000105074,,1.826865672,,9.415384615,,0.194029851,,250,,1.04248366,
1121094,28/08/2017,28/08/2017,1178,144531,30-34,M,10,16,15,24362,0,0,1,1,,,,,,0,,0,,0,,1,,50,,50,
1121095,28/08/2017,28/08/2017,1178,144531,30-34,M,10,16,12,459690,50,86.33000112,5,2,,,,,,0.000108769,,1.726600022,,17.26600022,,0.1,,100,,0.158345867,
1121096,28/08/2017,28/08/2017,1178,144531,30-34,M,10,11,16,750060,86,161.9099991,11,2,,,,,,0.000114657,,1.882674408,,14.71909083,,0.127906977,,100,,-0.38237292,
1121097,29/08/2017,29/08/2017,1178,144532,30-34,M,15,18,18,30068,1,1.820000052,1,0,,,,,,3.33E-05,,1.820000052,,1.820000052,,1,,0,,-1,
1121098,29/08/2017,29/08/2017,1178,144532,30-34,M,15,18,21,1267550,123,236.7699986,24,10,,,,,,9.70E-05,,1.924959338,,9.865416608,,0.195121951,,500,,1.111754035,
1121100,29/08/2017,29/08/2017,1178,144532,30-34,M,15,20,17,3052003,340,639.9499981,60,17,,,,,,0.000111402,,1.882205877,,10.6658333,,0.176470588,,850,,0.328228772,
1121101,28/08/2017,28/08/2017,1178,144532,30-34,M,15,17,21,29945,1,1.590000033,2,1,,,,,,3.34E-05,,1.590000033,,0.795000017,,2,,50,,30.44654023,
1121102,25/08/2017,25/08/2017,1178,144532,30-34,M,15,18,20,357856,30,52.97000015,7,3,,,,,,8.38E-05,,1.765666672,,7.567142879,,0.233333333,,150,,1.831791572,
1121104,25/08/2017,25/08/2017,1178,144533,30-34,M,16,20,20,2080666,202,360.1500015,40,21,,,,,,9.71E-05,,1.7829208,,9.003750038,,0.198019802,,1050,,1.915451883,
1121105,26/08/2017,26/08/2017,1178,144533,30-34,M,16,22,19,145999,9,16.5200001,5,2,,,,,,6.16E-05,,1.835555567,,3.30400002,,0.555555556,,100,,5.053268728,
1121107,26/08/2017,26/08/2017,1178,144533,30-34,M,16,17,19,32616,1,1.539999962,2,0,,,,,,3.07E-05,,1.539999962,,0.769999981,,2,,0,,-1,
1121108,26/08/2017,26/08/2017,1178,144533,30-34,M,16,20,18,984521,95,163.8999972,26,14,,,,,,9.65E-05,,1.725263128,,6.303846046,,0.273684211,,700,,3.270896961,
1121110,26/08/2017,26/08/2017,1178,144534,30-34,M,18,20,22,880814,123,210.3600006,6,2,,,,,,0.000139644,,1.710243907,,35.0600001,,0.048780488,,100,,-0.524624455,
1121111,26/08/2017,26/08/2017,1178,144534,30-34,M,18,19,21,182452,20,35.73000026,4,1,,,,,,0.000109618,,1.786500013,,8.932500065,,0.2,,50,,0.399384261,
1121113,27/08/2017,27/08/2017,1178,144534,30-34,M,18,24,24,894911,120,215.8399994,7,4,,,,,,0.000134092,,1.798666662,,30.83428563,,0.058333333,,200,,-0.073387692,
1121114,27/08/2017,27/08/2017,1178,144534,30-34,M,18,23,23,31349,2,3.800000072,1,0,,,,,,6.38E-05,,1.900000036,,3.800000072,,0.5,,0,,-1,
1121115,26/08/2017,26/08/2017,1178,144535,30-34,M,19,21,21,410310,55,96.80000055,3,0,,,,,,0.000134045,,1.76000001,,32.26666685,,0.054545455,,0,,-1,
1121116,26/08/2017,26/08/2017,1178,144535,30-34,M,19,20,24,572450,89,157.329998,7,4,,,,,,0.000155472,,1.767752787,,22.475714,,0.078651685,,200,,0.271213389,
1121117,26/08/2017,26/08/2017,1178,144535,30-34,M,19,24,25,98759,15,26.56999946,1,1,,,,,,0.000151885,,1.771333297,,26.56999946,,0.066666667,,50,,0.881821642,
1121119,25/08/2017,25/08/2017,1178,144535,30-34,M,19,21,22,345371,54,93.08999991,7,3,,,,,,0.000156354,,1.723888887,,13.29857142,,0.12962963,,150,,0.611343862,
1121121,25/08/2017,25/08/2017,1178,144536,30-34,M,20,22,25,323899,46,78.9200002,5,1,,,,,,0.00014202,,1.715652178,,15.78400004,,0.108695652,,50,,-0.366447037,
1121122,25/08/2017,25/08/2017,1178,144536,30-34,M,20,21,25,399199,58,103.1500002,3,0,,,,,,0.000145291,,1.778448279,,34.3833334,,0.051724138,,0,,-1,
1121123,25/08/2017,25/08/2017,1178,144536,30-34,M,20,24,22,171202,22,36.53000021,3,1,,,,,,0.000128503,,1.660454555,,12.17666674,,0.136363636,,50,,0.368738016,
1121124,26/08/2017,26/08/2017,1178,144536,30-34,M,20,26,24,128386,15,28.85000002,2,1,,,,,,0.000116835,,1.923333335,,14.42500001,,0.133333333,,50,,0.733102252,
1121125,26/08/2017,26/08/2017,1178,144536,30-34,M,20,26,24,1034284,152,257.7099986,20,9,,,,,,0.000146962,,1.695460517,,12.88549993,,0.131578947,,450,,0.746148781,
1121126,26/08/2017,26/08/2017,1178,144536,30-34,M,20,21,24,45923,5,7.220000148,2,0,,,,,,0.000108878,,1.44400003,,3.610000074,,0.4,,0,,-1,
1121127,26/08/2017,26/08/2017,1178,144537,30-34,M,21,23,22,40873,4,7.899999976,2,1,,,,,,9.79E-05,,1.974999994,,3.949999988,,0.5,,50,,5.329113943,
1121128,26/08/2017,26/08/2017,1178,144537,30-34,M,21,26,22,286553,34,62.06000042,2,1,,,,,,0.000118652,,1.82529413,,31.03000021,,0.058823529,,50,,-0.194328075,
1121129,28/08/2017,28/08/2017,1178,144537,30-34,M,21,25,25,20618,1,2.099999905,2,1,,,,,,4.85E-05,,2.099999905,,1.049999953,,2,,50,,22.80952489,
1121131,28/08/2017,28/08/2017,1178,144537,30-34,M,21,27,25,83591,7,14.14000046,2,2,,,,,,8.37E-05,,2.020000066,,7.07000023,,0.285714286,,100,,6.072135555,
1121132,21/08/2017,21/08/2017,1178,144537,30-34,M,21,23,27,114923,12,23.73000026,4,2,,,,,,0.000104418,,1.977500022,,5.932500065,,0.333333333,,100,,3.214074964,
1121133,21/08/2017,21/08/2017,1178,144538,30-34,M,22,25,23,25002,1,1.710000038,1,0,,,,,,4.00E-05,,1.710000038,,1.710000038,,1,,0,,-1,
1121134,21/08/2017,21/08/2017,1178,144538,30-34,M,22,27,28,68905,5,9.440000057,1,0,,,,,,7.26E-05,,1.888000011,,9.440000057,,0.2,,0,,-1,
1121136,21/08/2017,21/08/2017,1178,144538,30-34,M,22,26,26,169588,16,27.79999924,1,0,,,,,,9.43E-05,,1.737499953,,27.79999924,,0.0625,,0,,-1,
1121138,21/08/2017,21/08/2017,1178,144538,30-34,M,22,26,24,328991,35,67.65000057,5,2,,,,,,0.000106386,,1.932857159,,13.53000011,,0.142857143,,100,,0.478196588,
1121141,21/08/2017,21/08/2017,1178,144539,30-34,M,23,29,27,23198,2,2.980000019,1,0,,,,,,8.62E-05,,1.49000001,,2.980000019,,0.5,,0,,-1,
1121142,21/08/2017,21/08/2017,1178,144539,30-34,M,23,24,27,26890,2,3.24000001,1,0,,,,,,7.44E-05,,1.620000005,,3.24000001,,0.5,,0,,-1,
1121143,21/08/2017,21/08/2017,1178,144539,30-34,M,23,28,27,221695,31,52.26000011,5,2,,,,,,0.000139832,,1.685806455,,10.45200002,,0.161290323,,100,,0.913509372,
1121152,20/08/2017,20/08/2017,1178,144541,30-34,M,24,29,28,88443,7,13.0400002,1,1,,,,,,7.91E-05,,1.862857171,,13.0400002,,0.142857143,,50,,2.834355769,
1121153,20/08/2017,20/08/2017,1178,144541,30-34,M,24,27,30,187856,23,38.38999975,5,1,,,,,,0.000122434,,1.669130424,,7.67799995,,0.217391304,,50,,0.302422514,
1121164,19/08/2017,19/08/2017,1178,144545,30-34,M,25,31,30,570699,80,138.7699997,9,2,,,,,,0.000140179,,1.734624996,,15.41888886,,0.1125,,100,,-0.27938315,
1121167,19/08/2017,19/08/2017,1178,144545,30-34,M,25,29,31,1063508,145,260.3800013,23,7,,,,,,0.000136341,,1.795724147,,11.32086962,,0.15862069,,350,,0.344189255,
1121168,19/08/2017,19/08/2017,1178,144545,30-34,M,25,27,28,50523,6,8.549999952,1,0,,,,,,0.000118758,,1.424999992,,8.549999952,,0.166666667,,0,,-1,
1121172,20/08/2017,20/08/2017,1178,144547,30-34,M,26,30,28,87935,9,15.63000023,1,0,,,,,,0.000102348,,1.736666692,,15.63000023,,0.111111111,,0,,-1,
1121173,20/08/2017,20/08/2017,1178,144547,30-34,M,26,31,32,278225,33,60.19999957,3,0,,,,,,0.000118609,,1.824242411,,20.06666652,,0.090909091,,0,,-1,
1121175,20/08/2017,20/08/2017,1178,144547,30-34,M,26,28,29,209461,20,34.19000006,1,0,,,,,,9.55E-05,,1.709500003,,34.19000006,,0.05,,0,,-1,
1121177,20/08/2017,20/08/2017,1178,144547,30-34,M,26,28,29,26316,2,3.24000001,3,0,,,,,,7.60E-05,,1.620000005,,1.080000003,,1.5,,0,,-1,
1121181,20/08/2017,20/08/2017,1178,144549,30-34,M,27,32,29,41030,3,5.140000105,2,1,,,,,,7.31E-05,,1.713333368,,2.570000053,,0.666666667,,50,,8.72762626,
1121182,20/08/2017,20/08/2017,1178,144549,30-34,M,27,28,33,876671,120,216.5599982,22,4,,,,,,0.000136881,,1.804666652,,9.843636282,,0.183333333,,200,,-0.076468408,
1121183,21/08/2017,21/08/2017,1178,144549,30-34,M,27,32,29,399392,53,93.07000041,5,0,,,,,,0.000132702,,1.756037744,,18.61400008,,0.094339623,,0,,-1,
1121184,22/08/2017,22/08/2017,1178,144549,30-34,M,27,31,29,283858,30,56.05999923,1,0,,,,,,0.000105687,,1.868666641,,56.05999923,,0.033333333,,0,,-1,
1121185,23/08/2017,23/08/2017,1178,144549,30-34,M,27,28,29,260699,31,54.09999871,5,2,,,,,,0.000118911,,1.745161249,,10.81999974,,0.161290323,,100,,0.84842888,
1121193,23/08/2017,23/08/2017,1178,144552,30-34,M,28,34,29,57781,5,7.800000072,2,1,,,,,,8.65E-05,,1.560000014,,3.900000036,,0.4,,50,,5.410256351,
1121195,23/08/2017,23/08/2017,1178,144552,30-34,M,28,34,33,38757,3,5.220000029,1,0,,,,,,7.74E-05,,1.74000001,,5.220000029,,0.333333333,,0,,-1,
1121196,23/08/2017,23/08/2017,1178,144552,30-34,M,28,29,29,1392288,206,358.5500029,31,7,,,,,,0.000147958,,1.740533995,,11.56612913,,0.150485437,,350,,-0.023846054,
1121197,23/08/2017,23/08/2017,1178,144552,30-34,M,28,30,32,1109387,159,280.9899995,13,2,,,,,,0.000143322,,1.767232701,,21.61461535,,0.081761006,,100,,-0.644115448,
1121202,28/08/2017,28/08/2017,1178,144554,30-34,M,29,32,34,581281,65,115.1200008,10,5,,,,,,0.000111822,,1.771076935,,11.51200008,,0.153846154,,250,,1.171646962,
1121203,23/08/2017,23/08/2017,1178,144554,30-34,M,29,35,33,1048861,128,219.770002,22,8,,,,,,0.000122037,,1.716953141,,9.989545545,,0.171875,,400,,0.820084617,
1121205,23/08/2017,23/08/2017,1178,144554,30-34,M,29,32,30,297452,30,52.01999986,4,1,,,,,,0.000100857,,1.733999995,,13.00499997,,0.133333333,,50,,-0.038831216,
1121206,23/08/2017,23/08/2017,1178,144554,30-34,M,29,34,31,227925,22,35.30999994,22,12,,,,,,9.65E-05,,1.604999997,,1.604999997,,1,,600,,15.99235347,
1121207,23/08/2017,23/08/2017,1178,144554,30-34,M,29,34,31,374175,38,63.32000101,8,3,,,,,,0.000101557,,1.666315816,,7.915000126,,0.210526316,,150,,1.368919735,
1121211,23/08/2017,23/08/2017,1178,144556,30-34,M,30,32,31,223586,32,54.24000037,1,0,,,,,,0.000143122,,1.695000012,,54.24000037,,0.03125,,0,,-1,
1121213,22/08/2017,22/08/2017,1178,144556,30-34,M,30,31,35,283170,39,65.22999996,2,1,,,,,,0.000137726,,1.672564102,,32.61499998,,0.051282051,,50,,-0.233481526,
1121215,22/08/2017,22/08/2017,1178,144556,30-34,M,30,31,34,41636,3,4.210000038,1,0,,,,,,7.21E-05,,1.403333346,,4.210000038,,0.333333333,,0,,-1,
1121216,22/08/2017,22/08/2017,1178,144556,30-34,M,30,32,34,198658,30,48.60999978,8,1,,,,,,0.000151013,,1.620333326,,6.076249973,,0.266666667,,50,,0.028594944,
1121220,22/08/2017,22/08/2017,1178,144558,30-34,M,31,37,35,100596,10,13.91999972,4,2,,,,,,9.94E-05,,1.391999972,,3.47999993,,0.4,,100,,6.18390819,
1121223,22/08/2017,22/08/2017,1178,144558,30-34,M,31,37,35,64020,5,11.0599997,1,0,,,,,,7.81E-05,,2.21199994,,11.0599997,,0.2,,0,,-1,
1121224,23/08/2017,23/08/2017,1178,144558,30-34,M,31,32,33,14289,0,0,1,0,,,,,,0,,0,,0,,1,,0,,0,
1121229,22/08/2017,22/08/2017,1178,144561,30-34,M,32,36,37,404866,43,87.42000079,4,0,,,,,,0.000106208,,2.033023274,,21.8550002,,0.093023256,,0,,-1,
1121231,22/08/2017,22/08/2017,1178,144561,30-34,M,32,36,35,22256,1,1.659999967,1,1,,,,,,4.49E-05,,1.659999967,,1.659999967,,1,,50,,29.12048253,
1121233,22/08/2017,22/08/2017,1178,144561,30-34,M,32,34,36,57690,4,6.74000001,1,0,,,,,,6.93E-05,,1.685000003,,6.74000001,,0.25,,0,,-1,
1121241,27/08/2017,27/08/2017,1178,144562,30-34,M,36,40,37,24952,5,8.220000267,3,2,,,,,,0.000200385,,1.644000053,,2.740000089,,0.6,,100,,11.16544973,
1121242,27/08/2017,27/08/2017,1178,144562,30-34,M,36,37,39,38900,3,5.580000043,1,0,,,,,,7.71E-05,,1.860000014,,5.580000043,,0.333333333,,0,,-1,
1121243,22/08/2017,22/08/2017,1178,144562,30-34,M,36,42,42,53520,6,9.2299999,1,1,,,,,,0.000112108,,1.538333317,,9.2299999,,0.166666667,,50,,4.417118152,
1121244,22/08/2017,22/08/2017,1178,144562,30-34,M,36,41,41,181683,20,34.22999972,2,1,,,,,,0.000110082,,1.711499986,,17.11499986,,0.1,,50,,0.460706994,
1121245,22/08/2017,22/08/2017,1178,144562,30-34,M,36,37,40,29185,2,3.149999976,1,0,,,,,,6.85E-05,,1.574999988,,3.149999976,,0.5,,0,,-1,
1121246,22/08/2017,22/08/2017,1178,144562,30-34,M,36,41,38,105047,13,20.2099994,3,1,,,,,,0.000123754,,1.554615338,,6.736666467,,0.230769231,,50,,1.474022834,
1121250,22/08/2017,22/08/2017,1178,144565,30-34,M,63,67,64,287976,31,59.43999982,3,2,,,,,,0.000107648,,1.917419349,,19.81333327,,0.096774194,,100,,0.68236878,
1121251,23/08/2017,23/08/2017,1178,144565,30-34,M,63,65,69,212175,22,38.58999968,2,1,,,,,,0.000103688,,1.754090895,,19.29499984,,0.090909091,,50,,0.295672465,
1121252,23/08/2017,23/08/2017,1178,144565,30-34,M,63,69,67,11139,0,0,1,1,,,,,,0,,0,,0,,1,,50,,50,
1121254,22/08/2017,22/08/2017,1178,144565,30-34,M,63,64,65,124005,11,21.84999979,4,1,,,,,,8.87E-05,,1.986363617,,5.462499948,,0.363636364,,50,,1.288329541,
1121255,22/08/2017,22/08/2017,1178,144565,30-34,M,63,64,67,20423,1,1.960000038,1,0,,,,,,4.90E-05,,1.960000038,,1.960000038,,1,,0,,-1,
1121261,22/08/2017,22/08/2017,1178,144567,30-34,M,64,67,65,103001,14,22.32000005,1,0,,,,,,0.000135921,,1.594285718,,22.32000005,,0.071428571,,0,,-1,
1121262,30/08/2017,30/08/2017,1178,144567,30-34,M,64,66,67,447420,66,110.2399991,7,2,,,,,,0.000147512,,1.670303017,,15.7485713,,0.106060606,,100,,-0.092888236,
1121263,30/08/2017,30/08/2017,1178,144567,30-34,M,64,66,69,156101,19,29.75000048,2,2,,,,,,0.000121716,,1.565789499,,14.87500024,,0.105263158,,100,,2.361344484,
1121264,30/08/2017,30/08/2017,1178,144567,30-34,M,64,70,67,93015,12,18.47000015,1,0,,,,,,0.000129011,,1.539166679,,18.47000015,,0.083333333,,0,,-1,
1121265,22/08/2017,22/08/2017,1178,144568,30-34,M,65,70,68,145398,23,36.24000025,1,0,,,,,,0.000158186,,1.575652185,,36.24000025,,0.043478261,,0,,-1,
1121269,22/08/2017,22/08/2017,1178,144568,30-34,M,65,67,67,296413,50,76.43999958,3,1,,,,,,0.000168684,,1.528799992,,25.47999986,,0.06,,50,,-0.345892199,
1121273,22/08/2017,22/08/2017,1178,144569,30-34,M,2,4,4,9370,0,0,1,1,,,,,,0,,0,,0,,1,,50,,50,
1121274,22/08/2017,22/08/2017,1178,144569,30-34,M,2,4,7,63785,7,11.80000019,6,2,,,,,,0.000109744,,1.685714313,,1.966666698,,0.857142857,,100,,7.474576135,
1121275,22/08/2017,22/08/2017,1178,144569,30-34,M,2,8,3,118522,14,26.81999981,2,1,,,,,,0.000118122,,1.915714272,,13.40999991,,0.142857143,,50,,0.864280401,
1121276,22/08/2017,22/08/2017,1178,144569,30-34,M,2,5,5,240123,38,65.67000115,5,4,,,,,,0.000158252,,1.728157925,,13.13400023,,0.131578947,,200,,2.04553063,
1121277,23/08/2017,23/08/2017,1178,144570,30-34,M,7,9,13,169108,20,32.24000025,2,1,,,,,,0.000118268,,1.612000013,,16.12000013,,0.1,,50,,0.550868474,
1121278,23/08/2017,23/08/2017,1178,144570,30-34,M,7,13,10,1044442,142,245.5999999,22,8,,,,,,0.000135958,,1.729577464,,11.16363636,,0.154929577,,400,,0.628664496,
1121279,24/08/2017,24/08/2017,1178,144570,30-34,M,7,10,13,93891,11,17.6400001,5,3,,,,,,0.000117157,,1.603636373,,3.52800002,,0.454545455,,150,,7.503401312,
1121282,24/08/2017,24/08/2017,1178,144570,30-34,M,7,11,10,185823,25,38.54999936,4,1,,,,,,0.000134537,,1.541999974,,9.63749984,,0.16,,50,,0.297016883,
1121284,24/08/2017,24/08/2017,1178,144571,30-34,M,66,68,70,175631,23,40.75999951,1,0,,,,,,0.000130956,,1.772173892,,40.75999951,,0.043478261,,0,,-1,
1121285,24/08/2017,24/08/2017,1178,144571,30-34,M,66,68,70,37187,4,6.370000005,1,0,,,,,,0.000107564,,1.592500001,,6.370000005,,0.25,,0,,-1,
1121286,24/08/2017,24/08/2017,1178,144571,30-34,M,66,67,69,10991,0,0,1,0,,,,,,0,,0,,0,,1,,0,,0,
1121287,24/08/2017,24/08/2017,1178,144571,30-34,M,66,69,69,344618,51,89.76000047,3,1,,,,,,0.00014799,,1.760000009,,29.92000016,,0.058823529,,50,,-0.442959005,
1121289,24/08/2017,24/08/2017,1178,144572,35-39,M,10,14,13,98066,9,16.1500001,1,0,,,,,,9.18E-05,,1.794444456,,16.1500001,,0.111111111,,0,,-1,
1121290,24/08/2017,24/08/2017,1178,144572,35-39,M,10,13,12,770749,100,189.1299984,13,3,,,,,,0.000129744,,1.891299984,,14.54846142,,0.13,,150,,-0.206894722,
1121291,24/08/2017,24/08/2017,1178,144572,35-39,M,10,16,14,52553,5,8.529999852,1,0,,,,,,9.51E-05,,1.70599997,,8.529999852,,0.2,,0,,-1,
1121292,23/08/2017,23/08/2017,1178,144572,35-39,M,10,15,16,362296,39,67.77000129,7,3,,,,,,0.000107647,,1.737692341,,9.681428756,,0.179487179,,150,,1.213368705,
1121293,23/08/2017,23/08/2017,1178,144572,35-39,M,10,16,13,427729,50,96.8999989,4,1,,,,,,0.000116896,,1.937999978,,24.22499973,,0.08,,50,,-0.484004122,
1121296,23/08/2017,23/08/2017,1178,144573,35-39,M,15,17,19,180351,21,37.13000011,1,1,,,,,,0.00011644,,1.768095243,,37.13000011,,0.047619048,,50,,0.34661998,
1121297,23/08/2017,23/08/2017,1178,144573,35-39,M,15,16,16,187329,29,53.15999961,2,1,,,,,,0.000154808,,1.833103435,,26.57999981,,0.068965517,,50,,-0.059443183,
1121300,23/08/2017,23/08/2017,1178,144573,35-39,M,15,16,17,782894,118,192.9299995,5,2,,,,,,0.000150723,,1.634999996,,38.5859999,,0.042372881,,100,,-0.481677291,
1121302,23/08/2017,23/08/2017,1178,144574,35-39,M,16,17,22,1206533,128,236.1199988,17,6,,,,,,0.000106089,,1.844687491,,13.88941169,,0.1328125,,300,,0.27054041,
1121303,23/08/2017,23/08/2017,1178,144574,35-39,M,16,19,21,84494,7,12.57000017,2,0,,,,,,8.28E-05,,1.79571431,,6.285000085,,0.285714286,,0,,-1,
1121304,23/08/2017,23/08/2017,1178,144574,35-39,M,16,17,20,94257,7,12.5800004,1,1,,,,,,7.43E-05,,1.797142914,,12.5800004,,0.142857143,,50,,2.974562672,
1121309,23/08/2017,23/08/2017,1178,144575,35-39,M,18,24,20,131060,16,28.04999959,2,1,,,,,,0.000122081,,1.753124974,,14.0249998,,0.125,,50,,0.78253122,
1121310,23/08/2017,23/08/2017,1178,144575,35-39,M,18,21,19,341603,50,83.48000121,4,2,,,,,,0.000146369,,1.669600024,,20.8700003,,0.08,,100,,0.197891693,
1121311,30/08/2017,30/08/2017,1178,144575,35-39,M,18,20,24,140749,19,30.4799999,1,1,,,,,,0.000134992,,1.604210521,,30.4799999,,0.052631579,,50,,0.640419953,
1121312,30/08/2017,30/08/2017,1178,144575,35-39,M,18,19,21,102525,13,20.29999983,2,1,,,,,,0.000126798,,1.561538448,,10.14999992,,0.153846154,,50,,1.463054208,
1121316,28/08/2017,28/08/2017,1178,144576,35-39,M,19,23,23,447952,68,131.5799983,8,1,,,,,,0.000151802,,1.934999975,,16.44749979,,0.117647059,,50,,-0.620003035,
1121317,28/08/2017,28/08/2017,1178,144576,35-39,M,19,25,23,76355,9,14.62999988,2,0,,,,,,0.00011787,,1.625555542,,7.31499994,,0.222222222,,0,,-1,
1121319,28/08/2017,28/08/2017,1178,144577,35-39,M,20,26,26,256598,38,64.46999931,6,1,,,,,,0.000148092,,1.696578929,,10.74499989,,0.157894737,,50,,-0.22444547,
1121321,28/08/2017,28/08/2017,1178,144577,35-39,M,20,21,21,127476,21,30.15000057,3,2,,,,,,0.000164737,,1.435714313,,10.05000019,,0.142857143,,100,,2.316749523,
1121322,28/08/2017,28/08/2017,1178,144577,35-39,M,20,22,24,237603,37,62.25000024,5,2,,,,,,0.000155722,,1.682432439,,12.45000005,,0.135135135,,100,,0.606425697,
1121327,28/08/2017,28/08/2017,1178,144578,35-39,M,21,22,22,271091,42,78.03999984,3,1,,,,,,0.00015493,,1.858095234,,26.01333328,,0.071428571,,50,,-0.35930292,
1121330,28/08/2017,28/08/2017,1178,144578,35-39,M,21,23,22,21743,2,3.400000095,1,0,,,,,,9.20E-05,,1.700000048,,3.400000095,,0.5,,0,,-1,
1121333,28/08/2017,28/08/2017,1178,144579,35-39,M,22,25,25,88970,10,14.8300004,2,0,,,,,,0.000112397,,1.48300004,,7.4150002,,0.2,,0,,-1,
1121334,28/08/2017,28/08/2017,1178,144579,35-39,M,22,24,26,108362,13,22.42999983,1,1,,,,,,0.000119968,,1.725384602,,22.42999983,,0.076923077,,50,,1.229157395,
1121335,28/08/2017,28/08/2017,1178,144579,35-39,M,22,25,23,188596,27,44.14000034,3,0,,,,,,0.000143163,,1.634814827,,14.71333345,,0.111111111,,0,,-1,
1121336,27/08/2017,27/08/2017,1178,144579,35-39,M,22,24,24,275080,43,69.65999997,4,3,,,,,,0.000156318,,1.619999999,,17.41499999,,0.093023256,,150,,1.153316108,
1121337,27/08/2017,27/08/2017,1178,144580,35-39,M,23,28,28,64647,10,16.26999998,1,0,,,,,,0.000154686,,1.626999998,,16.26999998,,0.1,,0,,-1,
1121338,27/08/2017,27/08/2017,1178,144580,35-39,M,23,27,24,31265,4,5.789999902,1,0,,,,,,0.000127939,,1.447499976,,5.789999902,,0.25,,0,,-1,
1121340,27/08/2017,27/08/2017,1178,144580,35-39,M,23,27,28,140147,24,42.08000016,2,0,,,,,,0.000171249,,1.75333334,,21.04000008,,0.083333333,,0,,-1,
1121341,27/08/2017,27/08/2017,1178,144580,35-39,M,23,26,27,223120,40,67.66999984,1,0,,,,,,0.000179276,,1.691749996,,67.66999984,,0.025,,0,,-1,
1121342,28/08/2017,28/08/2017,1178,144580,35-39,M,23,29,27,104869,18,34.07000089,1,0,,,,,,0.000171643,,1.892777827,,34.07000089,,0.055555556,,0,,-1,
1121344,28/08/2017,28/08/2017,1178,144581,35-39,M,24,27,27,165177,23,41.71999967,4,1,,,,,,0.000139245,,1.813913029,,10.42999992,,0.173913043,,50,,0.198465973,
1121345,27/08/2017,27/08/2017,1178,144581,35-39,M,24,29,29,84194,11,19.56999981,1,0,,,,,,0.000130651,,1.779090892,,19.56999981,,0.090909091,,0,,-1,
1121347,27/08/2017,27/08/2017,1178,144581,35-39,M,24,25,28,220581,31,57.37,1,1,,,,,,0.000140538,,1.850645161,,57.37,,0.032258065,,50,,-0.128464354,
1121350,29/08/2017,29/08/2017,1178,144582,35-39,M,25,27,31,75804,10,17.36999965,2,1,,,,,,0.000131919,,1.736999965,,8.684999825,,0.2,,50,,1.878526253,
1121352,29/08/2017,29/08/2017,1178,144582,35-39,M,25,30,29,368986,59,100.289999,0,0,,,,,,0.000159898,,1.699830492,,100.289999,,0,,0,,-1,
1121353,30/08/2017,30/08/2017,1178,144582,35-39,M,25,30,27,28194,3,3.709999919,2,0,,,,,,0.000106406,,1.23666664,,1.85499996,,0.666666667,,0,,-1,
1121355,29/08/2017,29/08/2017,1178,144583,35-39,M,26,29,27,99961,14,23.2099998,1,0,,,,,,0.000140055,,1.657857129,,23.2099998,,0.071428571,,0,,-1,
1121359,29/08/2017,29/08/2017,1178,144583,35-39,M,26,28,27,7573,0,0,1,0,,,,,,0,,0,,0,,1,,0,,0,
1121361,30/08/2017,30/08/2017,1178,144584,35-39,M,27,28,33,685781,103,177.8899992,10,1,,,,,,0.000150194,,1.727087371,,17.78899992,,0.097087379,,50,,-0.718927426,
1121364,30/08/2017,30/08/2017,1178,144584,35-39,M,27,30,28,274222,43,66.7700001,2,1,,,,,,0.000156807,,1.5527907,,33.38500005,,0.046511628,,50,,-0.251160702,
1121365,30/08/2017,30/08/2017,1178,144584,35-39,M,27,33,31,110503,25,32.67999995,4,0,,,,,,0.000226238,,1.307199998,,8.169999988,,0.16,,0,,-1,
1121367,30/08/2017,30/08/2017,1178,144585,35-39,M,28,31,29,1447755,233,420.5799983,11,8,,,,,,0.000160939,,1.80506437,,38.2345453,,0.0472103,,400,,-0.048932423,
